date,Uriah,Veylan,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin
12-15-05,0,0,0,0,0,0,35,0,0,0,33
12-16-05,0,32,0,0,0,0,40,0,0,0,33
12-17-05,0,0,0,0,0,0,33,0,0,0,0
12-19-55,0,33,0,0,0,0,0,0,0,0,0
12-20-05,0,33,0,0,0,0,0,0,0,0,0
12-21-05,0,32,0,0,0,0,0,0,0,0,0
12-22-15,0,32,0,0,0,0,0,0,0,0,0
12-23-05,0,0,0,0,0,0,34,0,0,0,32
12-24-05,0,0,0,0,0,0,0,0,0,0,33
12-25-05,0,0,0,0,0,0,0,0,0,0,33
12-26-15,0,0,0,0,0,0,0,0,0,0,32
12-27-55,0,0,0,0,32,0,0,0,0,0,0
12-28-25,0,0,0,0,0,0,35,0,0,0,32
12-29-05,0,0,0,0,0,0,35,0,0,0,32
12-30-05,0,32,0,0,0,0,40,0,0,0,0
12-31-05,0,0,0,0,0,0,53,0,0,0,0
12-32-05,0,0,0,0,0,0,54,0,0,0,36
12-33-05,0,0,0,0,0,0,53,0,0,0,0
12-34-05,0,0,0,0,0,32,54,0,0,0,0
12-35-05,0,0,0,0,47,0,55,0,0,0,0
12-36-05,0,0,0,0,41,0,55,0,0,0,0
12-37-05,0,0,0,0,39,0,52,0,0,0,0
12-38-05,0,0,0,0,42,0,51,0,0,0,37
12-39-05,0,0,0,0,41,0,50,0,0,0,32
12-40-05,0,0,0,0,40,0,51,0,0,0,32
12-41-05,0,0,0,0,42,33,52,0,0,0,32
12-42-05,0,0,0,0,44,32,53,0,0,0,40
12-43-05,0,0,0,0,41,50,52,0,0,0,34
12-44-05,0,0,0,0,41,32,52,0,0,0,0
12-45-05,0,61,0,0,44,33,54,0,0,0,32
12-46-05,0,61,0,0,44,0,54,0,0,0,36
12-47-05,0,61,0,0,44,33,55,0,0,0,33
12-48-05,0,62,0,0,44,33,54,0,0,0,0
12-49-05,0,62,0,0,44,33,54,0,0,0,0
12-50-05,0,62,0,0,45,32,54,0,0,0,34
12-51-05,0,62,0,0,44,32,53,0,0,0,32
12-52-05,0,62,0,0,45,32,56,0,0,0,35
12-53-05,0,59,0,0,47,34,59,0,0,0,33
12-54-05,0,60,0,0,47,59,56,0,0,0,34
12-55-05,0,61,0,0,47,58,56,0,0,0,34
12-56-05,0,60,0,0,47,41,56,0,0,0,0
12-57-05,0,59,0,0,48,43,56,0,0,0,0
12-58-05,0,58,0,0,46,40,57,0,0,0,33
12-59-05,0,59,0,0,47,44,56,0,0,0,0
13-00-05,0,59,0,0,47,44,56,0,0,0,0
13-01-05,0,59,0,0,47,44,56,0,0,0,0
13-02-05,0,59,0,0,47,44,56,0,0,0,0
13-03-05,0,59,0,0,46,44,56,0,0,0,0
13-04-05,0,59,0,0,47,44,56,0,0,0,0
13-05-05,0,59,0,0,47,44,56,0,0,0,0
13-06-05,0,59,0,0,47,44,56,0,0,0,0
13-07-05,0,59,0,0,47,44,56,0,0,0,0
13-08-05,0,59,0,0,48,44,56,0,0,0,0
13-09-05,0,59,0,0,47,44,56,0,0,0,0
13-10-05,0,59,0,0,47,44,56,0,0,0,0
13-11-05,0,59,0,0,47,44,56,0,0,0,0
13-12-05,0,59,0,0,47,44,56,0,0,0,0
13-13-05,0,59,0,0,49,46,56,0,0,0,34
13-14-05,0,61,0,0,47,47,33,0,0,0,0
13-15-05,0,61,0,0,48,44,33,0,0,0,32
13-16-05,0,56,0,0,44,36,0,0,0,0,32
13-17-05,0,48,0,0,45,45,0,0,0,0,0
13-18-05,0,48,0,0,46,45,0,0,0,0,32
13-19-05,0,48,0,0,43,47,0,0,0,0,0
13-20-05,0,48,0,0,44,47,0,0,0,0,0
13-21-05,0,48,0,0,44,48,33,0,0,0,32
13-22-05,0,47,0,0,44,48,0,0,0,0,33
13-23-05,0,48,0,0,44,48,0,0,0,0,32
13-24-05,0,48,0,0,44,47,0,0,0,0,0
13-25-05,0,48,0,0,44,48,32,0,0,0,32
13-26-05,0,48,0,0,43,48,33,0,0,0,0
13-27-05,0,48,0,0,44,47,34,0,0,0,32
13-28-05,0,49,0,0,42,48,33,0,0,0,33
13-29-05,0,48,0,0,45,48,0,0,0,0,33
13-30-05,0,48,0,0,43,48,32,0,0,0,32
13-31-05,0,49,0,0,43,48,33,0,0,0,0
13-32-05,0,48,0,0,43,47,34,0,0,0,0
13-33-05,0,48,0,0,44,48,32,0,0,0,0
13-34-05,0,48,0,0,43,47,36,0,0,0,0
13-35-05,0,47,0,0,44,48,0,0,0,0,0
13-36-05,0,48,0,0,43,46,0,0,0,0,0
13-37-05,0,48,0,0,44,47,0,0,0,0,0
13-38-05,0,48,0,0,42,48,0,0,0,0,0
13-39-05,0,47,0,0,44,49,0,0,0,0,0
13-40-05,0,48,0,0,43,48,38,0,0,0,0
13-41-05,0,47,0,0,43,47,35,0,0,0,0
13-42-05,0,47,0,0,44,48,32,0,0,0,35
13-43-05,0,48,0,0,43,47,41,0,0,0,33
13-44-05,0,48,0,0,42,48,40,0,0,0,0
13-45-05,0,47,0,0,43,47,39,0,0,0,0
13-46-05,0,47,0,0,42,48,32,0,0,0,0
13-47-05,0,47,0,0,42,46,0,0,0,0,32
13-48-05,0,47,0,0,42,49,34,0,0,0,0
13-49-05,0,48,0,0,42,47,34,0,0,0,38
13-50-05,0,47,0,0,41,48,32,0,0,0,0
13-51-05,0,48,0,0,43,48,0,0,0,0,32
13-52-05,0,47,0,0,43,48,0,0,0,0,32
13-53-05,0,47,0,0,43,47,0,0,0,0,0
13-54-05,0,48,0,0,44,47,0,0,0,0,0
13-55-05,0,47,0,0,44,46,32,0,0,0,0
13-56-05,0,48,0,0,42,47,0,0,0,0,0
13-57-05,0,47,0,0,42,48,0,0,0,0,0
13-58-05,0,48,0,0,42,48,47,0,0,0,0
13-59-05,0,47,0,0,43,47,34,0,0,0,0
14-00-05,0,48,0,0,41,50,39,0,0,0,0
14-01-05,0,47,0,0,41,48,43,0,0,0,0
14-02-05,0,46,0,0,43,45,39,0,0,0,0
14-03-05,0,47,0,0,41,46,36,0,0,0,0
14-04-05,0,0,0,0,41,45,32,0,0,0,0
14-05-05,0,0,0,0,41,47,33,0,0,0,0
14-06-05,0,0,0,0,40,47,0,0,0,0,0
14-07-05,0,0,0,0,41,47,0,0,0,0,0
14-08-05,0,0,0,0,40,47,33,0,0,0,0
14-09-05,0,0,0,0,40,48,0,0,0,0,0
14-10-05,0,0,0,0,42,47,0,0,0,0,0
14-11-05,0,0,0,0,41,47,0,0,0,0,0
14-12-05,0,0,0,0,40,47,32,0,0,0,0
14-13-05,0,0,0,0,41,47,33,0,0,0,0
14-14-05,0,0,0,0,41,46,0,0,0,0,0
14-15-05,0,0,0,0,42,46,0,0,0,0,0
14-16-05,0,0,0,0,42,47,0,0,0,0,0
14-17-05,0,0,0,0,41,46,0,0,0,0,0
14-18-05,0,0,0,0,42,46,0,0,0,0,0
14-19-05,0,0,0,0,42,47,32,0,0,0,0
14-20-05,0,0,0,0,42,46,0,0,0,0,0
14-21-05,0,0,0,0,41,47,0,0,0,0,0
14-22-05,0,0,0,0,42,48,34,0,0,0,0
14-23-05,0,0,0,0,41,46,0,0,0,0,0
14-24-05,0,0,0,0,43,47,32,0,0,0,0
14-25-05,0,0,0,0,41,47,34,0,0,0,0
14-26-05,0,0,0,0,41,48,0,0,0,0,0
14-27-05,0,0,0,0,42,48,35,0,0,0,0
14-28-05,0,0,0,0,41,47,0,0,0,0,0
14-29-05,0,0,0,0,43,48,0,0,0,0,0
14-30-05,0,0,0,0,41,47,32,0,0,0,0
14-31-05,0,0,0,0,40,47,37,0,0,0,0
14-32-05,0,0,0,0,41,48,33,0,0,0,0
14-33-05,0,0,0,0,42,47,33,0,0,0,0
14-34-05,0,0,0,0,43,48,0,0,0,0,0
14-35-05,0,0,0,0,41,48,0,0,0,0,0
14-36-05,0,0,0,0,41,47,32,0,0,0,0
14-37-05,0,0,0,0,41,47,32,0,0,0,0
14-38-05,0,0,0,0,40,47,33,0,0,0,0
14-39-05,0,0,0,0,42,48,32,0,0,0,0
14-40-05,0,0,0,0,41,47,0,0,0,0,0
14-41-05,0,0,0,0,41,46,0,0,0,0,0
14-42-05,0,0,0,0,40,48,0,0,0,0,0
14-43-05,0,0,0,0,40,47,0,0,0,0,0
14-44-05,0,0,0,0,41,48,0,0,0,0,0
14-45-05,0,0,0,0,40,48,0,0,0,0,0
14-46-05,0,0,0,0,40,46,0,0,0,0,32
